memoryName,gen,latency,readUncached,write,price,perf_score,value_score,gen_numeric
Kingston KC6844-IFA37 1GB,DDR2,46,3610.2,2074.6,33.98,120.95319148936169,3.4577813461795794,2
Hynix Semiconductor (Hyundai Electronics) HMP512F7FFP8C-Y5N3 1GB,DDR2,102,3530.5,2074.6,33.98,54.41844660194175,1.5557017324740354,2
Samsung M395T5160QZ4-CE66 2GB,DDR2,75,2730.3,2072.7,99.0,63.19736842105263,0.6319736842105264,2
Apacer Technology 78.0AGB6.9K4 1GB,DDR2,49,4654.6,2072.5,33.98,134.542,3.846255002858777,2
AENEON AET860UD00-25DC07X 2GB,DDR2,61,4050.8,2071.7,33.98,98.75,2.823041738136078,2
Crucial Technology RM12864AA800.8FE 1GB,DDR2,58,3890.6,2070.7,33.98,101.03898305084745,2.888478646393581,2
Samsung M3 93T5166AZA-CE6 4GB,DDR2,113,2073.4,2070.5,33.98,36.349999999999994,1.0391652372784448,2
Qimonda 72T256020EU2.5C2 2GB,DDR2,51,4938.6,2069.6,33.98,134.77307692307693,3.8528609755024856,2
Qimonda 72T128420EFA3SB2 1GB,DDR2,106,3273.7,2069.2,33.98,49.93364485981308,1.4274912767242163,2
Micron Technology 18HF12872FD667B5D3 1GB,DDR2,58,3418.4,2068.5,33.98,92.99830508474575,2.658613638786328,2
ASint Technology B19J5LB4DN-H01 2GB,DDR2,50,4613.8,2068.4,33.98,131.0235294117647,3.745669794504423,2
Crucial Technology ST25664AA800.16FH 2GB,DDR2,52,4707.6,2068.1,33.98,127.84339622641511,3.6547568961239314,2
Corsair CM2X512-6400C4 512MB,DDR2,47,5158.1,2067.9,33.98,150.54166666666666,4.303649704593101,2
Elpida EBE21FE8ACFE-6E-E 2GB,DDR2,58,3403.7,2067.2,33.98,92.72711864406779,2.6508610247017668,2
Samsung M395T5160CZ4-CE66 4GB,DDR2,89,2995.0,2067.1,99.0,56.24555555555556,0.5624555555555556,2
Hagiwara Sys-Com HD2-646N02G 2GB,DDR2,51,5015.3,2066.7,33.98,136.19230769230768,3.8934336104147427,2
SK Hynix HYMP512U64BP8-S5 1GB,DDR2,47,4765.4,2066.6,33.98,142.33333333333334,4.068991804840862,2
Golden Empire 1GB DDR2 800 CAS=4 1GB,DDR2,49,4577.1,2066.5,33.98,132.872,3.798513436249286,2
OCZ OCZ2VU8001G 1GB,DDR2,51,4555.3,2066.3,33.98,127.33846153846154,3.640321942208735,2
Elpida EBE41EF8ABFA-8G-E 4GB,DDR2,53,5043.8,2064.7,33.98,131.63888888888889,3.7632615462804146,2
Nanya Technology HYS72T512420EFD-3s 4GB,DDR2,111,2597.4,2064.6,33.98,41.625,1.189965694682676,2
Corsair CM2GSDS800D2 2GB,DDR2,53,5173.2,2063.5,33.98,134.01296296296297,3.8311310166656085,2
TwinMOS 8D7T5MK8-TATP 2GB,DDR2,65,3580.1,2063.1,33.98,85.5030303030303,2.4443404889374016,2
SK Hynix HYMP151F72CP4D3-Y5 4GB,DDR2,67,2863.8,2062.7,33.98,72.44852941176471,2.0711414926176306,2
Nanya Technology NT4GT72U4ND0BD-AC 4GB,DDR2,94,2649.8,2062.2,33.98,49.6,1.4179531160663237,2
A-DATA Technology VDQVE1B16 2GB,DDR2,46,4937.3,2061.2,33.98,148.90425531914894,4.256839774704087,2
Micron Technology 9HTF12872AY-800E1 1GB,DDR2,52,5102.4,2059.8,33.98,135.13584905660377,3.863231819799994,2
AENEON AET760UD00-25DB97X 1GB,DDR2,57,3947.8,2059.6,33.98,103.5758620689655,2.9610023461682538,2
Samsung M3 91T5663DZ3-CE6 2GB,DDR2,54,4984.5,2059.5,33.98,128.07272727272726,3.661312958053953,2
Nanya Technology NT2GT72U8PD1BD-3C 1GB,DDR2,84,3059.2,2059.3,33.98,60.21764705882353,1.7214879090572766,2
Elpida EBE11FD8AJFT-6E-E 1GB,DDR2,85,2894.7,2059.3,33.98,57.604651162790695,1.6467881979071097,2
Micron Technology 16HTF12864AY-53EA1 1GB,DDR2,41,4491.2,2059.2,33.98,155.96190476190475,4.458602194451251,2
Centon Electronics HITR28UXB 256MB 256MB,DDR2,45,3629.5,2059.2,33.98,123.66739130434782,3.5353742511248663,2
Ramaxel Technology RML1520EC48D7W-667 1GB,DDR2,50,4663.1,2058.2,33.98,131.79019607843136,3.7675870805726523,2
OCZ OCZ2T800C31G 1GB,DDR2,65,3152.2,2058.2,33.98,78.94545454545454,2.2568740579032176,2
G Skill Intl F2-6400CL4-2GBPI-B 2GB,DDR2,60,4397.3,2057.6,33.98,105.81803278688524,3.025100994479281,2
Crucial Technology CT12864AA800.M8FM 1GB,DDR2,55,4121.0,2057.5,33.98,110.33035714285714,3.154098260230336,2
DATARAM DATARAM 65510 4GB,DDR2,58,3368.4,2056.6,33.98,91.94915254237289,2.628620713046681,2
Samsung M395T2953EZ4-CE65 1GB,DDR2,87,3147.6,2055.6,45.0,59.127272727272725,1.2853754940711462,2
Smart Modular SG572128DED535F4SE 4GB,DDR2,62,2992.9,2055.2,33.98,80.12857142857143,2.2906967246589893,2
Hynix Semiconductor (Hyundai Electronics) HYMP525F72CP4N3-Y5 2GB,DDR2,98,3033.7,2054.7,33.98,51.397979797979794,1.4693533389931333,2
Hynix Semiconductor (Hyundai Electronics) HMP125U6NFR8C-S6 2GB,DDR2,50,5252.5,2053.9,33.98,143.2627450980392,4.095561609435084,2
ASint Technology WLY2128M8-JGG3B 1GB,DDR2,49,4295.9,2053.5,33.98,126.988,3.630303030303031,2
Hynix Semiconductor (Hyundai Electronics) HYMP125U64AP8-Y5 2GB,DDR2,50,4796.6,2053.4,33.98,134.31372549019608,3.8397291449455713,2
Infineon (Siemens) 72T128020HU3.7A 1GB,DDR2,43,3922.8,2052.6,33.98,135.80454545454543,3.8823483549041007,2
Kingmax Semiconductor KLDE88F-B8KB5 2GB,DDR2,54,4319.4,2052.4,33.98,115.85090909090908,3.3119184988824784,2
G Skill Intl F2-5300CL5-2GBMQ 2GB,DDR2,51,4870.0,2051.9,33.98,133.11346153846154,3.8054162818313766,2
Corsair CM2X1024-6400C5DHX 1GB,DDR2,52,4609.7,2051.8,33.98,125.68867924528301,3.593158354639309,2
takeMS International AG TMS2GB264D082805CE 2GB,DDR2,54,4598.7,2051.8,33.98,120.91818181818182,3.456780497946879,2
Unigen Corporation UG25T6400M8DU-6AP 2GB,DDR2,50,5087.8,2050.6,33.98,139.9686274509804,4.0013901501137905,2
Mushkin 991523 (996523) 1GB,DDR2,40,6540.0,2050.5,33.98,209.52439024390245,5.989833912061248,2
Elpida EBE21UE8ACWA-8G-E 2GB,DDR2,65,3964.4,2050.1,33.98,91.12878787878788,2.6051683212918206,2
Micron Technology 8HTF12864AY-800G1 1GB,DDR2,58,4205.5,2049.0,33.98,106.00847457627118,3.030545299493173,2
Nanya Technology M2Y2G64TU8HD6B-AC 2GB,DDR2,54,4601.7,2046.9,33.98,120.88363636363637,3.4557929206299707,2
Micron Technology 18HF12872JD667D6D4 1GB,DDR2,57,3436.8,2046.7,33.98,94.54310344827586,2.7027759705053134,2
Micron Technology 8HTF12864AY-800E1 1GB,DDR2,63,3963.1,2044.9,33.98,93.875,2.6836763865065754,2
Crucial Technology CT12864AA800.M8FE 1GB,DDR2,100,2415.9,2044.7,33.98,44.16435643564357,1.2625602182859799,2
Strontium SRP2G86U1-S6H 2GB,DDR2,56,4560.4,2044.4,33.98,115.8736842105263,3.312569588637116,2
Kingston KPN424-ELJ 1GB,DDR2,51,4490.0,2043.2,98.0,125.63846153846154,1.269075369075369,2
Smart Modular SG564288FG8N0IL-Z2 1GB,DDR2,71,3265.3,2042.8,33.98,73.72361111111111,2.107593227876247,2
SK Hynix HMP125U6EFR8C-S6 2GB,DDR2,61,4448.3,2042.4,33.98,104.68870967741937,2.9928161714528123,2
Micron Technology 16HTF25664HY-800J2 2GB,DDR2,65,4448.8,2042.3,33.98,98.35000000000001,2.8116066323613498,2
Kingston 9905316-131.A01LF 1GB,DDR2,54,4003.2,2041.6,33.98,109.90545454545453,3.141951244867197,2
Qimonda 64T256020EDL2.5C 2GB,DDR2,54,4438.8,2040.2,33.98,117.8,3.367638650657519,2
Mushkin 991558c (996558c) 2GB,DDR2,62,3301.1,2040.2,33.98,84.78253968253969,2.423743272799877,2
OCZ OCZ2G8001G 1GB,DDR2,54,4343.1,2039.1,33.98,116.04,3.317324185248714,2
Hynix Semiconductor (Hyundai Electronics) HYMP112F72CP8N3-Y5 512MB,DDR2,91,3019.9,2038.2,33.98,54.97934782608696,1.571736644542223,2
Hynix Semiconductor (Hyundai Electronics) HYMP525F72CP4D3-Y5 2GB,DDR2,78,2827.9,2037.4,33.98,61.58607594936709,1.7606082318286764,2
AENEON SBT860UD00-25DC08X 2GB,DDR2,48,4701.3,2036.9,33.98,137.51428571428573,3.9312260066977056,2
I’M Intelligent Memory Ltd. 24605 2GB,DDR2,52,4700.1,2036.9,79.99,127.11320754716981,1.5694926231284085,2
Ramaxel Technology RML1320ND48D8F-800 2GB,DDR2,77,3456.0,2036.5,33.98,70.41666666666667,2.0130550790928154,2
Crucial Technology CT25672AA667.M18FG 2GB,DDR2,55,4645.3,2036.3,11.29,119.31428571428572,9.708241311170523,2
Hynix Semiconductor (Hyundai Electronics) HYMP564U72BP8-C4 512MB,DDR2,46,4508.5,2036.3,33.98,139.25106382978723,3.9808766103426882,2
Hynix Semiconductor (Hyundai Electronics) HYMP512U64CP8-S6 1GB,DDR2,50,4691.2,2036.2,33.98,131.90980392156862,3.7710064014170563,2
Hynix Semiconductor (Hyundai Electronics) HYMP525F72CP4D2-Y5 2GB,DDR2,90,2988.8,2036.2,33.98,55.21978021978022,1.5786100691761071,2
Elpida EBE41FE4ACFT-6E-E 4GB,DDR2,79,2859.5,2036.2,33.98,61.19625,1.7494639794168096,2
Hynix Semiconductor (Hyundai Electronics) HYMP512F,DDR2,101,2842.6,2036.2,33.98,47.83137254901961,1.3673920111212012,2
Kingston 99U5429-007.A00LF 2GB,DDR2,75,3986.4,2036.1,33.98,79.24342105263158,2.265392254220457,2
Elpida EBE21UE8AFFA-8G-F 2GB,DDR2,59,4658.6,2036.0,33.98,111.57666666666667,3.1897274633123693,2
Strontium EVMP2G800U86S 2GB,DDR2,61,2937.7,2035.6,33.98,80.21451612903225,2.293153691510356,2
Kingston KCM633-ELC 1GB,DDR2,55,4774.2,2035.3,78.0,121.59821428571429,1.539217902350814,2
Corsair CM2X1024-8500C5D 1GB,DDR2,48,4295.1,2034.7,33.98,129.1795918367347,3.692955741473262,2
Micron Technology 36GTF51272F667E2D6 2GB,DDR2,102,2711.9,2034.7,33.98,46.08349514563107,1.3174241036486871,2
SK Hynix HYMP512F72BP8N3-Y5 1GB,DDR2,79,3505.1,2033.7,33.98,69.235,1.9792738707833049,2
Kingston KD6502-ELG 1GB,DDR2,52,4622.4,2033.6,42.99,125.58490566037736,2.8548512311974847,2
takeMS International AG TMS2GB264D082665EE 2GB,DDR2,51,4924.5,2032.4,33.98,133.78653846153844,3.8246580463561592,2
Nanya Technology M2Y2G64TU8HD4B-3C 2GB,DDR2,68,3821.3,2032.4,33.98,84.83623188405798,2.4252782128089763,2
Nanya Technology M2Y1G64TU88D7B-AC 1GB,DDR2,57,3880.9,2032.1,33.98,101.94827586206897,2.9144732950848766,2
G Skill Intl F2-6400PHU1-1GBNR 1GB,DDR2,51,4415.3,2031.6,33.98,123.97884615384615,3.5442780489950305,2
Crucial Technology CT25664AA800.M16VF 2GB,DDR2,59,4264.3,2031.4,33.98,104.92833333333334,2.999666476081571,2
Elpida EBE81FF4ABHT-6E-E 8GB,DDR2,110,2659.0,2030.8,33.98,42.25045045045045,1.207845924827057,2
takeMS International AG TMS2GB264D082805AQ 2GB,DDR2,60,4219.8,2030.0,33.98,102.45573770491804,2.9289804947089206,2
Elpida EBE11ED8AGFA-5C-E 1GB,DDR2,66,2866.3,2029.2,33.98,73.06716417910448,2.0888268776187675,2
Corsair CGM2X2G800 2GB,DDR2,54,4402.6,2029.1,33.98,116.94000000000001,3.343053173241853,2
Kingmax Semiconductor KLEE88F-B8KS6 2GB,DDR2,40,5460.1,2027.5,33.98,182.62439024390244,5.220823048710762,2
Crucial Technology CT25664AA800.M16FG 2GB,DDR2,52,4837.1,2027.0,33.98,129.511320754717,3.7024391296374213,2
Golden Empire CL5-5-5DDR2-800 1GB,DDR2,52,4381.7,2026.9,33.98,120.91698113207548,3.4567461730153086,2
Hynix Semiconductor (Hyundai Electronics) HYMP151F72CP4D3-Y5 2GB,DDR2,87,2878.6,2026.8,33.98,55.74318181818182,1.5935729507770675,2
Samsung 99DT62U4G800-CF7 4GB,DDR2,66,3057.8,2026.3,33.98,75.88208955223881,2.1692993010931625,2
SK Hynix HYMP151F72CP4N3-Y5 4GB,DDR2,87,3008.8,2026.3,33.98,57.217045454545456,1.6357074172254278,2
Elpida EBE21FE8ACFT-6E-E 1GB,DDR2,106,2967.6,2025.9,33.98,46.66822429906542,1.3341402029464102,2
Kingston 9905316-026.A01LF 1GB,DDR2,54,4595.8,2025.8,33.98,120.39272727272729,3.4417589271791678,2
Kingston 9905321-024.A00LF 1GB,DDR2,46,4124.9,2025.8,33.98,130.8659574468085,3.741165164288408,2
Hynix Semiconductor (Hyundai Electronics) HYMP151F72CP8D5-Y5 2GB,DDR2,68,2784.7,2024.4,33.98,69.69710144927537,1.9924843181611027,2
Kreton Corporation 515233220581351400 1GB,DDR2,46,5245.9,2021.5,33.98,154.6255319148936,4.420398282301132,2
Samsung M3 78T6553EZS-CF7 512MB,DDR2,47,3575.4,2021.5,33.98,116.60208333333333,3.3333928911759103,2
Qimonda 64T128000EU2.5C2 1GB,DDR2,66,3752.8,2021.2,33.98,86.17910447761194,2.46366793818216,2
SK Hynix HYMP525A72CP4D3-Y5 2GB,DDR2,55,3478.3,2021.2,33.98,98.20535714285714,2.807471616433881,2
OCZ OCZ2SOE8001G 1GB,DDR2,51,4694.7,2020.6,33.98,129.1403846153846,3.691834894665083,2
takeMS International AG TMS2GB264D082805AP 2GB,DDR2,57,3805.4,2020.3,33.98,100.44310344827586,2.871443780682558,2
Hynix Semiconductor (Hyundai Electronics) HMP112U6,DDR2,55,4596.2,2019.9,33.98,118.14464285714287,3.3774912194723523,2
Netlist N*D1G7A2250BFD53I2 8GB,DDR2,117,2669.5,2019.3,33.98,39.735593220338984,1.135951778740394,2
Hynix Semiconductor (Hyundai Electronics) HYMP164U64CP6-S6 512MB,DDR2,52,4672.5,2018.5,33.98,126.24528301886792,3.6090704122032,2
OCZ OCZ2RPR8002G 2GB,DDR2,53,4854.8,2018.4,33.98,127.28148148148149,3.638693009762193,2
Hynix Semiconductor (Hyundai Electronics) HYMP564A72BP8D2-Y5 512MB,DDR2,54,3327.9,2017.7,33.98,97.19272727272728,2.7785227922449196,2
Hynix Semiconductor (Hyundai Electronics) HMP31GF7AFR4C-Y5D5 8GB,DDR2,102,2665.8,2017.5,33.98,45.46893203883495,1.2998551183200386,2
ASint Technology B2YJUSG4FN1 2GB,DDR2,69,3808.9,2017.2,33.98,83.23,2.3793596340766157,2
Samsung M395T5663QZ4-CE66 1GB,DDR2,105,2861.2,2016.2,18.26,46.013207547169806,2.3890554282019627,2
SK Hynix HYMP512F72CP8D3-Y5 1GB,DDR2,84,2974.3,2015.3,33.98,58.70117647058824,1.6781354051054387,2
Kingmax Semiconductor KLCE88F-B8HS5 2GB,DDR2,79,2909.1,2015.1,33.98,61.552499999999995,1.759648370497427,2
Nanya Technology NT2GT64U8HD0BY-3C 2GB,DDR2,53,4396.3,2014.6,33.98,118.72037037037036,3.3939499820002963,2
OCZ OCZ2G800R2512 512MB,DDR2,39,4631.6,2014.5,33.98,166.1525,4.7499285305889085,2
Nanya Technology NT2GT72U8PD2BD-3C 2GB,DDR2,111,2685.9,2014.5,33.98,41.96785714285714,1.1997672139181574,2
Hynix Semiconductor (Hyundai Electronics) HYMP125F72CP8D5-Y5 2GB,DDR2,78,2996.5,2014.4,33.98,63.429113924050625,1.813296567297045,2
Ramaxel Technology RML1520EF48D7W-800 1GB,DDR2,62,3897.7,2014.3,33.98,93.84126984126983,2.682712116674381,2
A-DATA Technology HYQVF1A08 1GB,DDR2,48,5528.2,2013.9,33.98,153.9204081632653,4.400240370590775,2
Qimonda 64T256020EU2.5C2 2GB,DDR2,59,4468.8,2013.8,33.98,108.04333333333334,3.088717362302268,2
Transcend Information TX800QLJ-2GK 1GB,DDR2,45,4492.5,2013.7,33.98,141.4391304347826,4.043428543018371,2
Kingston 99U5315-020.A00LF 512MB,DDR2,48,4187.1,2013.2,33.98,126.53673469387755,3.617402364033092,2
Micron Technology 36HF51272FZ667H1D6 4GB,DDR2,99,3139.0,2012.9,33.98,51.519,1.4728130360205833,2
Micron Technology 18HTF25672AZ-667H1 2GB,DDR2,56,4286.6,2011.5,33.98,110.49298245614035,3.1587473543779407,2
SK Hynix HYMP125S64CP8-S6 2GB,DDR2,68,4402.0,2011.0,33.98,92.94202898550725,2.6570048309178746,2
SGS/Thomson %h 51S6AFR8C-S6 4GB,DDR2,54,4468.4,2010.7,33.98,117.80181818181818,3.36769062841104,2
Hynix Semiconductor (Hyundai Electronics) HYMP512U72P8-C4 1GB,DDR2,48,4275.7,2010.1,33.98,128.28163265306122,3.6672850958565246,2
Elpida EBE21FD4AJFT-6E-E 2GB,DDR2,87,2878.0,2010.0,33.98,55.54545454545455,1.5879203700816054,2
Qimonda 72T128020EU2.5B2 1GB,DDR2,58,4228.1,2009.8,33.98,105.7271186440678,3.0225019623804403,2
Apacer Technology 78.A1GAR.9H40C 2GB,DDR2,53,4559.5,2009.5,33.98,121.64814814814815,3.4776486034347673,2
Qimonda 64T512020EU2.5A 4GB,DDR2,52,5031.1,2008.2,33.98,132.81698113207548,3.796940569813479,2
Kingmax Semiconductor KLDD48F-A8KB5 1GB,DDR2,56,4011.8,2007.9,33.98,105.60877192982457,3.0191186943917834,2
Nanya Technology M2Y2G64TU8HC4B-3C 2GB,DDR2,65,3912.3,2007.6,33.98,89.69545454545454,2.5641925255990436,2
Transcend Information JM800QLJ-1G 1GB,DDR2,58,3996.0,2007.5,33.98,101.7542372881356,2.9089261660416126,2
Golden Empire 1GB DDR2 800 1GB,DDR2,48,4626.6,2007.0,33.98,135.3795918367347,3.870199880981553,2
Hynix Semiconductor (Hyundai Electronics) HYMP125P72CP4-Y5 2GB,DDR2,62,2935.8,2006.9,33.98,78.45555555555556,2.2428689409821487,2
Micron Technology 16HTF25664HZ-800H1 2GB,DDR2,71,3671.4,2006.5,33.98,78.85972222222222,2.2544231624420306,2
CompuStocx (CSX) CompuStocx(CSX) 2GB,DDR2,61,3866.0,2004.1,33.98,94.67903225806452,2.7066618712997292,2
Kingmax Semiconductor KLDE88F-B8KN5 2GB,DDR2,60,3791.6,2003.6,33.98,95.00327868852459,2.7159313518732016,2
TwinMOS 8DRP5MK8-TATP 2GB,DDR2,48,4739.3,2002.5,33.98,137.58775510204083,3.933326332248166,2
A Force Manufacturing Ltd. 256X64M-80F 2GB,DDR2,58,4276.0,2002.0,33.98,106.40677966101696,3.041931951429873,2
Infineon (Siemens) 72T64000HU3SA 512MB,DDR2,42,4565.5,2001.9,33.98,152.73023255813953,4.366215910752989,2
Golden Empire CL5-5-5DDR2 1GB,DDR2,45,4776.5,2001.7,33.98,147.3521739130435,4.212469237079574,2
Elpida EBE21UE8ACUA-8G-E 2GB,DDR2,58,4796.5,2001.3,33.98,115.21694915254237,3.2937950015020694,2
A-DATA Technology ADOVF1B163G2G 2GB,DDR2,63,4117.4,2001.0,33.98,95.6,2.7329902801600916,2
Golden Empire CL5-5-5DDR2667 5 2GB,DDR2,50,4659.9,2000.8,33.98,130.60196078431372,3.7336180898889,2
Mushkin 991556 (996556) 2GB,DDR2,51,4665.5,1999.7,19.5,128.17692307692306,6.252532833020637,2
SK Hynix HYMP512F72BP8N2-Y5 1GB,DDR2,61,2949.0,1999.6,33.98,79.81612903225808,2.281764695033107,2
Kingston 9905403-001.A03LLs 2GB,DDR2,47,4972.5,1999.4,33.98,145.24791666666667,4.1523132266056795,2
Crucial Technology CT25664AA800.C16FH 2GB,DDR2,63,4546.2,1999.3,16.99,102.2734375,5.685015981100612,2
takeMS International AG TMS1GB264C082665AP 1GB,DDR2,47,4865.4,1998.8,33.98,143.00416666666666,4.088169430150563,2
Micron Technology 16HTF25664AZ-667H1 2GB,DDR2,53,4662.5,1998.8,33.98,123.35740740740741,3.526512504499926,2
Kingston HP5188-6049-QAB2 1GB,DDR2,51,4577.6,1998.3,33.98,126.45961538461539,3.615197695386375,2
takeMS International AG TMS2GB264D081805EE 2GB,DDR2,44,5015.3,1997.4,33.98,155.8377777777778,4.455053681468777,2
OCZ OCZ2P800EB2G 2GB,DDR2,47,4859.4,1996.5,33.98,142.83124999999998,4.083226129216695,2
Micron Technology 18HF12872FD667F1N6 1GB,DDR2,63,2564.7,1996.5,33.98,71.26875,2.0374142367066894,2
Swissbit SEU25664D6BE2MT-30 2GB,DDR2,54,4485.8,1996.0,33.98,117.8509090909091,3.369094027756121,2
Netlist N*D517A21207FD53I5 4GB,DDR2,80,2547.4,1995.7,33.98,56.08765432098766,1.6034206495422432,2
Hynix Semiconductor (Hyundai Electronics) HYMP151F,DDR2,93,2869.0,1995.3,33.98,51.74787234042553,1.4793559845747724,2
OCZ OCZ2N800SR1G 1GB,DDR2,51,4738.4,1995.1,33.98,129.4903846153846,3.701840612217971,2
Kreton Corporation 51525xxxx68x47xxxx 1GB,DDR2,49,4801.5,1994.4,33.98,135.918,3.885591766723843,2
Elpida EBE21AE8ACFA-6E-E 2GB,DDR2,49,4133.0,1993.8,33.98,122.536,3.5030303030303034,2
Samsung M395T5750CZ4-CE61 2GB,DDR2,105,2945.3,1993.8,45.0,46.59528301886793,1.0129409351927812,2
Kingmax Semiconductor KLEC28F-A8KI5 512MB,DDR2,50,4552.8,1993.7,33.98,128.36274509803923,3.6696039193264505,2
Micron Technology 36HTF25672F667D1D3 2GB,DDR2,86,3040.1,1993.0,33.98,57.851724137931036,1.6538514619191265,2
Hynix Semiconductor (Hyundai Electronics) HYMP112U,DDR2,58,4295.7,1992.4,33.98,106.57796610169493,3.046825789070753,2
Transcend Information TS128MLQ64V6U 1GB,DDR2,49,4646.6,1992.3,33.98,132.77800000000002,3.795826186392225,2
Hynix Semiconductor (Hyundai Electronics) HYMP125F,DDR2,92,2998.5,1991.9,33.98,53.66021505376344,1.5340255875861475,2
Kingston 9905321-008.A00LF 2GB,DDR2,69,3561.4,1991.1,33.98,79.32142857142857,2.2676223147921264,2
Nanya Technology M2Y2G64TU8HD5B-BD 2GB,DDR2,59,3851.4,1990.7,33.98,97.36833333333334,2.783542976939204,2
Qimonda 64T128020HU25FB 1GB,DDR2,65,2678.6,1990.1,33.98,70.73787878787878,2.0222378155482787,2
Samsung M3 78T5663QZ3-CE6 2GB,DDR2,61,4615.8,1989.5,33.98,106.53709677419356,3.0456574263634524,2
AENEON AET760UD00-25DC97X 1GB,DDR2,55,4243.7,1989.5,33.98,111.30714285714285,3.182022380135588,2
Samsung M3 78T6453FG0-CD5 512MB,DDR2,41,3391.9,1987.6,33.98,128.08333333333334,3.661616161616162,2
Corsair CM2X1024-6400C4D 1GB,DDR2,51,4533.4,1985.7,33.98,125.36730769230768,3.5839710603861548,2
Nanya Technology NT1GT72U8PB0BY-3C 1GB,DDR2,52,4476.9,1985.6,33.98,121.93396226415095,3.4858193900557737,2
Samsung M395T5160QZ4-CE65 2GB,DDR2,86,2571.9,1985.4,7.4,52.38275862068966,6.236042692939245,2
Apacer Technology 78.A1GA0.BS4 2GB,DDR2,60,4204.9,1985.2,33.98,101.47704918032785,2.9010019777109166,2
Infineon (Siemens) 64T256020HU3.7A 2GB,DDR2,46,3529.4,1985.1,33.98,117.32978723404256,3.3541963188691413,2
Samsung M395T5663QZ4-CE65 1GB,DDR2,98,3077.7,1984.9,16.99,51.13737373737374,2.842544398964633,2
Crucial Technology DD128M6408U68AB2J- 1GB,DDR2,45,3770.4,1984.7,33.98,125.1108695652174,3.576640067616278,2
Patriot Memory (PDP Systems) 5300LL Series 2GB,DDR2,43,4902.7,1983.9,33.98,156.51363636363638,4.474374967513905,2
A-DATA Technology EXTREME-DDR2 667+ 1GB,DDR2,48,3477.2,1983.3,33.98,111.43877551020408,3.185785463413496,2
Samsung M395T5750CZ4-CE60 2GB,DDR2,90,3053.2,1982.2,99.0,55.33406593406593,0.5533406593406593,2
takeMS – Ultron AG TMS2GB264D082805AQ 2GB,DDR2,55,3453.7,1981.7,33.98,97.06071428571428,2.774748836069591,2
Micron Technology 16HTF25664AY800J3A 2GB,DDR2,71,3498.8,1980.0,33.98,76.09444444444445,2.175370052728544,2
Qimonda 72T128420HFN3SB 1GB,DDR2,91,3169.4,1979.1,33.98,55.96195652173913,1.5998272304670995,2
Hynix Semiconductor (Hyundai Electronics) HYMP512F72CP8N3-Y5 1GB,DDR2,88,3001.7,1977.4,33.98,55.94494382022472,1.5993408753637715,2
AENEON AET860UD00-25DC08X 2GB,DDR2,50,4566.7,1975.9,33.98,128.28627450980392,3.6674177961636345,2
Nanya Technology NT1GT72U8PB1BN-3C 1GB,DDR2,104,3246.1,1975.5,33.98,49.72952380952381,1.42165591222195,2
Golden Empire CL6-6-6DDR2800 6 2GB,DDR2,53,4718.5,1975.4,33.98,123.96111111111111,3.543771043771044,2
Mushkin 991741 (996741) 4GB,DDR2,54,4620.8,1975.3,75.35,119.92909090909092,1.5707804965172354,2
Patriot Memory (PDP Systems) PSD21G53381 1GB,DDR2,46,4433.3,1974.7,33.98,136.3404255319149,3.8976679683223243,2
Micron Technology 18HF25672FD667E1D4 1GB,DDR2,110,3172.2,1974.7,33.98,46.368468468468464,1.3255708538727407,2
Kingston 9905321-002.A02LF 1GB,DDR2,53,4316.8,1973.7,33.98,116.49074074074075,3.3302098553670887,2
Corsair CM2X1024-6400C4 1GB,DDR2,54,4967.4,1973.5,33.98,126.19818181818181,3.607723894173294,2
OCZ OCZ2B1066LV2G 2GB,DDR2,70,4355.4,1972.5,33.98,89.12535211267605,2.5478945715459136,2
takeMS International AG TMS2GB264D081805EP 2GB,DDR2,55,4485.5,1972.3,33.98,115.31785714285715,3.296679735358981,2
Team Group Inc. Team-Value-667 1GB,DDR2,75,3359.5,1972.2,33.98,70.15394736842104,2.0055445216815624,2
SK Hynix HYMP351F72AMP4N3Y5 4GB,DDR2,77,3099.1,1971.3,33.98,65.0051282051282,1.8583512923135566,2
Mushkin 991758 (996758) 1GB,DDR2,51,4286.8,1971.2,29.52,120.34615384615384,3.9431898376852503,2
Micron Technology 8HTF12864AY-667J3A 1GB,DDR2,53,4394.5,1970.4,33.98,117.86851851851851,3.369597441924486,2
Kreton Corporation 516243223681451400 2GB,DDR2,49,4802.3,1970.0,33.98,135.446,3.872098341909663,2
Samsung M395T2863QZ4-CE65 512MB,DDR2,109,3034.2,1969.9,45.0,45.49181818181818,0.9889525691699604,2
Dane-Elec (C Memory) D2D800-064566TG 2GB,DDR2,59,4163.8,1968.7,33.98,102.20833333333333,2.9219077568134173,2
Smart Modular SG564568FG8N6KFSQT 2GB,DDR2,51,4765.7,1968.6,33.98,129.5057692307692,3.7022804239785367,2
A-DATA Technology DOVF1B163GEG 2GB,DDR2,54,4540.5,1968.3,33.98,118.34181818181818,3.383128021206924,2
Qimonda 64T256020EU3SB 2GB,DDR2,50,4440.3,1968.2,33.98,125.65686274509804,3.5922487920268167,2
Nanya Technology NT4GT72U4ND0BV-AD 4GB,DDR2,100,3366.2,1967.9,33.98,52.812871287128715,1.5098019235885856,2
Nanya Technology NT4GTT72U4PB1UN-3C 2GB,DDR2,99,2938.2,1967.2,33.98,49.053999999999995,1.4023441966838193,2
